URL,Original_URL,Title 1,page_type,url_group,Views,Active users,Average engagement time per session,strategic_value,strategic_score,recommendation,reason,flag_for_review,is_stale,quality_issues,Status Code,Indexability
https://www.nysid.edu/blog/2024-robert-herring-travel-prize-winner-jason-win-recounts-his-journey,https://www.nysid.edu/blog/2024-robert-herring-travel-prize-winner-jason-win-recounts-his-journey,"2024 Robert Herring Travel Prize Winner, Jason Win, Recounts His Journey — New York School of Interior Design",News/Events/Blog,Blog,22.0,19.0,33.47619048,,0,STALE CONTENT,Content from 2024 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/randi-halpern-cid-idec,https://www.nysid.edu/faculty-directory/2017/10/18/randi-halpern-cid-idec,,Other Content,Faculty Directory,22.0,23.0,10.39130435,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/2018/3/12/ramy-makhaly,https://www.nysid.edu/profiles-list/2018/3/12/ramy-makhaly,Ramy Makhaly — New York School of Interior Design,Other Content,Profiles,21.0,21.0,19.28571429,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/lawrence-chabra,https://www.nysid.edu/profiles-list/2018/1/29/lawrence-chabra,Lawrence Chabra — New York School of Interior Design,Other Content,Profiles,21.0,21.0,4.619047619,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/2018/10/16/remembering-mario-buatta,https://www.nysid.edu/blog/2018/10/16/remembering-mario-buatta,Remembering Mario Buatta — New York School of Interior Design,News/Events/Blog,Blog,20.0,10.0,17.65,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/katie-barons,https://www.nysid.edu/profiles-list/2018/1/29/katie-barons,Katie Barons — New York School of Interior Design,Other Content,Profiles,19.0,19.0,11.89473684,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/ral-rutkai,https://www.nysid.edu/profiles-list/2018/1/29/ral-rutkai,Pál András Rutkai — New York School of Interior Design,Other Content,Profiles,18.0,18.0,25.44444444,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/blog/2020/5/7/5-reasons-for-designers-to-specialize-in-healthcare-interior-design,https://www.nysid.edu/blog/2020/5/7/5-reasons-for-designers-to-specialize-in-healthcare-interior-design,,News/Events/Blog,Blog,18.0,22.0,22.0,,0,STALE CONTENT,Content from 2020 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/2018/1/29/wendy-cruz-gonzalez,https://www.nysid.edu/profiles-list/2018/1/29/wendy-cruz-gonzalez,Wendy Cruz-Gonzalez — New York School of Interior Design,Other Content,Profiles,17.0,16.0,10.6875,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/sofia-arredondo,https://www.nysid.edu/profiles-list/2018/1/29/sofia-arredondo,Sofia Arredondo — New York School of Interior Design,Other Content,Profiles,17.0,16.0,26.1875,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/shruti-narasimhan,https://www.nysid.edu/profiles-list/2018/1/29/shruti-narasimhan,Shruti Narasimhan — New York School of Interior Design,Other Content,Profiles,17.0,17.0,11.05555556,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/charles-cameron,https://www.nysid.edu/profiles-list/2018/1/29/charles-cameron,Charles Cameron — New York School of Interior Design,Other Content,Profiles,17.0,18.0,4.210526316,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2017/10/23/william-engel,https://www.nysid.edu/profiles-list/2017/10/23/william-engel,William Engel — New York School of Interior Design,Other Content,Profiles,17.0,17.0,4.0,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/roger-tien,https://www.nysid.edu/profiles-list/2018/1/29/roger-tien,Roger Tien — New York School of Interior Design,Other Content,Profiles,16.0,15.0,6.75,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/brooke-lichtenstein-yiannos-vrousgos,https://www.nysid.edu/profiles-list/2018/1/29/brooke-lichtenstein-yiannos-vrousgos,Brooke Lichtenstein & Yiannos Vrousgos — New York School of Interior Design,Other Content,Profiles,16.0,16.0,17.4375,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/minh-lai,https://www.nysid.edu/profiles-list/2018/1/29/minh-lai,Minh Lai — New York School of Interior Design,Other Content,Profiles,16.0,16.0,16.3125,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/oleksandra-taran,https://www.nysid.edu/profiles-list/2018/1/29/oleksandra-taran,Oleksandra Taran — New York School of Interior Design,Other Content,Profiles,16.0,16.0,19.5,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/lissette-carrera,https://www.nysid.edu/faculty-directory/2017/10/18/lissette-carrera,,Other Content,Faculty Directory,16.0,16.0,6.176470588,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/11/adam-kornelli,https://www.nysid.edu/faculty-directory/2017/10/11/adam-kornelli,,Other Content,Faculty Directory,16.0,15.0,2.611111111,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/2018/1/29/erika-reuter,https://www.nysid.edu/profiles-list/2018/1/29/erika-reuter,Erika Reuter — New York School of Interior Design,Other Content,Profiles,15.0,15.0,5.0,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/shefali-chavan,https://www.nysid.edu/profiles-list/2018/1/29/shefali-chavan,Shefali Chavan — New York School of Interior Design,Other Content,Profiles,15.0,15.0,21.53333333,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/matthew-mccarthy,https://www.nysid.edu/profiles-list/2018/1/29/matthew-mccarthy,Matthew McCarthy — New York School of Interior Design,Other Content,Profiles,15.0,13.0,16.0,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/raymond-blackburn,https://www.nysid.edu/faculty-directory/2017/10/18/raymond-blackburn,Raymond Blackburn — New York School of Interior Design,Other Content,Faculty Directory,15.0,17.0,6.222222222,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/alexis-barr,https://www.nysid.edu/faculty-directory/2017/10/18/alexis-barr,,Other Content,Faculty Directory,15.0,13.0,3.882352941,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/11/don-kossar,https://www.nysid.edu/faculty-directory/2017/10/11/don-kossar,,Other Content,Faculty Directory,15.0,14.0,3.933333333,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/elizabeth-battin,https://www.nysid.edu/faculty-directory/2017/10/18/elizabeth-battin,Elizabeth Battin — New York School of Interior Design,Other Content,Faculty Directory,15.0,15.0,4.823529412,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/shaun-fillion,https://www.nysid.edu/faculty-directory/2017/10/18/shaun-fillion,,Other Content,Faculty Directory,15.0,12.0,17.66666667,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2018/5/30/alejandra-munizaga,https://www.nysid.edu/faculty-directory/2018/5/30/alejandra-munizaga,,Other Content,Faculty Directory,15.0,13.0,3.0,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/david-burdett,https://www.nysid.edu/faculty-directory/2017/10/18/david-burdett,,Other Content,Faculty Directory,15.0,14.0,6.529411765,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/2018/1/29/barbara-lowenthal,https://www.nysid.edu/profiles-list/2018/1/29/barbara-lowenthal,Barbara Lowenthal — New York School of Interior Design,Other Content,Profiles,14.0,15.0,9.0,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/10/freya-van-saun,https://www.nysid.edu/faculty-directory/2017/10/10/freya-van-saun,Freya van Saun — New York School of Interior Design,Other Content,Faculty Directory,14.0,14.0,7.266666667,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/robert-j-harding-jr,https://www.nysid.edu/faculty-directory/2017/10/18/robert-j-harding-jr,,Other Content,Faculty Directory,14.0,15.0,10.25,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/2018/1/29/sahil-lotia,https://www.nysid.edu/profiles-list/2018/1/29/sahil-lotia,Sahil Lotia — New York School of Interior Design,Other Content,Profiles,13.0,13.0,15.92307692,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/rose-darline-darbouze,https://www.nysid.edu/profiles-list/2018/1/29/rose-darline-darbouze,Rose Darline Darbouze — New York School of Interior Design,Other Content,Profiles,13.0,13.0,18.69230769,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/10/zhijian-qian,https://www.nysid.edu/faculty-directory/2017/10/10/zhijian-qian,,Other Content,Faculty Directory,13.0,13.0,2.615384615,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/nathalie-fouyer,https://www.nysid.edu/faculty-directory/2017/10/18/nathalie-fouyer,,Other Content,Faculty Directory,13.0,15.0,1.333333333,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/katie-r-barons,https://www.nysid.edu/faculty-directory/2017/10/18/katie-r-barons,,Other Content,Faculty Directory,13.0,14.0,7.5,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/janet-hild,https://www.nysid.edu/faculty-directory/2017/10/18/janet-hild,,Other Content,Faculty Directory,13.0,14.0,2.5,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/2018/1/29/jessica-joanlanne,https://www.nysid.edu/profiles-list/2018/1/29/jessica-joanlanne,Jessica Joanlanne — New York School of Interior Design,Other Content,Profiles,12.0,12.0,10.58333333,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/rene-b-estacio,https://www.nysid.edu/faculty-directory/2017/10/18/rene-b-estacio,René B. Estacio — New York School of Interior Design,Other Content,Faculty Directory,12.0,12.0,21.75,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/10/stefan-steil,https://www.nysid.edu/faculty-directory/2017/10/10/stefan-steil,Stefan Steil — New York School of Interior Design,Other Content,Faculty Directory,12.0,12.0,8.0,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/25/bethany-borel-asid,https://www.nysid.edu/faculty-directory/2017/10/25/bethany-borel-asid,"Bethany Borel, ASID — New York School of Interior Design",Other Content,Faculty Directory,12.0,11.0,5.083333333,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/francisco-de-leon,https://www.nysid.edu/faculty-directory/2017/10/18/francisco-de-leon,,Other Content,Faculty Directory,12.0,10.0,6.909090909,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/profiles-list/2018/1/29/heather-clinger,https://www.nysid.edu/profiles-list/2018/1/29/heather-clinger,Heather Clinger — New York School of Interior Design,Other Content,Profiles,11.0,9.0,28.33333333,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/john-buscarello-asid,https://www.nysid.edu/faculty-directory/2017/10/18/john-buscarello-asid,,Other Content,Faculty Directory,11.0,9.0,8.0,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/robert-dadras,https://www.nysid.edu/faculty-directory/2017/10/18/robert-dadras,,Other Content,Faculty Directory,11.0,12.0,9.166666667,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/exhibitions/2017/1/23/abstract-art-in-dialogue?format=ical,https://www.nysid.edu/exhibitions/2017/1/23/abstract-art-in-dialogue?format=ical,,Other Content,Exhibitions,11.0,11.0,0.0,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/exhibitions/2017/1/23/abstract-art-in-dialogue,https://www.nysid.edu/exhibitions/2017/1/23/abstract-art-in-dialogue,Abstract Art in Dialogue — New York School of Interior Design,Other Content,Exhibitions,11.0,11.0,0.0,Portfolio Development,6,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/blog/2018/8/20/noras-notables-harry-hinsons-books-james-steinmeyer-renderings-in-the-library,https://www.nysid.edu/blog/2018/8/20/noras-notables-harry-hinsons-books-james-steinmeyer-renderings-in-the-library,Nora's Notables: Harry Hinson's Books & James Steinmeyer Renderings in the Library — New York School of Interior Design,News/Events/Blog,Blog,11.0,12.0,1.0,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/michael-hall,https://www.nysid.edu/profiles-list/2018/1/29/michael-hall,Michael Hall — New York School of Interior Design,Other Content,Profiles,10.0,10.0,2.8,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/11/eileen-imber,https://www.nysid.edu/faculty-directory/2017/10/11/eileen-imber,,Other Content,Faculty Directory,10.0,10.0,2.8,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/william-engel,https://www.nysid.edu/faculty-directory/2017/10/18/william-engel,,Other Content,Faculty Directory,10.0,10.0,9.9,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/press-releases-and-in-the-news/2014/11/14/new-york-school-of-interior-design-ranked-one-of-the-best-interior-design-schools-in-the-nation-by-design-intelligence,https://www.nysid.edu/press-releases-and-in-the-news/2014/11/14/new-york-school-of-interior-design-ranked-one-of-the-best-interior-design-schools-in-the-nation-by-design-intelligence,New York School of Interior Design ranked one of the best interior design schools in the nation by DesignIntelligence — New York School of Interior Design,Other Content,Press Releases,10.0,9.0,18.2,,0,STALE CONTENT,Content from 2014 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/press-releases-and-in-the-news/2012/9/6/new-york-school-of-interior-design-announces-public-programs-for-fall-2012,https://www.nysid.edu/press-releases-and-in-the-news/2012/9/6/new-york-school-of-interior-design-announces-public-programs-for-fall-2012,New York School of Interior Design announces Public Programs for Fall 2012 — New York School of Interior Design,Other Content,Press Releases,10.0,10.0,6.9,,0,STALE CONTENT,Content from 2012 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/david-bergman-ra-leed-ap-certified-passive-house-designer,https://www.nysid.edu/faculty-directory/2017/10/18/david-bergman-ra-leed-ap-certified-passive-house-designer,"David Bergman, RA, LEED AP, Director, MPS Sustainable Interior Environments — New York School of Interior Design",Other Content,Faculty Directory,9.0,8.0,9.777777778,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/warren-ashworth,https://www.nysid.edu/faculty-directory/2017/10/18/warren-ashworth,,Other Content,Faculty Directory,9.0,10.0,5.3,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2018/5/30/ann-bell,https://www.nysid.edu/faculty-directory/2018/5/30/ann-bell,,Other Content,Faculty Directory,9.0,9.0,0.5555555556,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/steve-gerber,https://www.nysid.edu/faculty-directory/2017/10/18/steve-gerber,,Other Content,Faculty Directory,9.0,9.0,16.22222222,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/10/patricia-mcgillicuddy-lc-ies-leed-ap,https://www.nysid.edu/faculty-directory/2017/10/10/patricia-mcgillicuddy-lc-ies-leed-ap,,Other Content,Faculty Directory,9.0,10.0,12.0,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2018/5/30/ian-gordon,https://www.nysid.edu/faculty-directory/2018/5/30/ian-gordon,,Other Content,Faculty Directory,9.0,9.0,15.33333333,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/exhibitions/2018/3/22/pieter-estersohn-a-practiced-eye?format=ical,https://www.nysid.edu/exhibitions/2018/3/22/pieter-estersohn-a-practiced-eye?format=ical,,Other Content,Exhibitions,9.0,9.0,1.181818182,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,0,Non-Indexable
https://www.nysid.edu/exhibitions/2018/3/22/pieter-estersohn-a-practiced-eye,https://www.nysid.edu/exhibitions/2018/3/22/pieter-estersohn-a-practiced-eye,Pieter Estersohn: A Practiced Eye — New York School of Interior Design,Other Content,Exhibitions,9.0,9.0,1.181818182,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/profiles-list/2018/1/29/peter-brandt,https://www.nysid.edu/profiles-list/2018/1/29/peter-brandt,,Other Content,Profiles,9.0,9.0,1.222222222,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/blog/2019/12/13/six-ways-to-stay-marketable-in-interior-design,https://www.nysid.edu/blog/2019/12/13/six-ways-to-stay-marketable-in-interior-design,Six Ways to Stay Marketable in Interior Design — New York School of Interior Design,News/Events/Blog,Blog,9.0,10.0,1.4,,0,STALE CONTENT,Content from 2019 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/blog/2019/12/13/guest-blogger-alumnae-allison-caccoma-00-aas,https://www.nysid.edu/blog/2019/12/13/guest-blogger-alumnae-allison-caccoma-00-aas,Guest Blogger: Alumnae Allison Caccoma ’00 (AAS)   — New York School of Interior Design,News/Events/Blog,Blog,9.0,9.0,0.0,,0,STALE CONTENT,Content from 2019 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/press-releases-and-in-the-news/2011/3/16/nysid-and-sothebys-institute-of-art-launch-collaborative-masters-degree-program,https://www.nysid.edu/press-releases-and-in-the-news/2011/3/16/nysid-and-sothebys-institute-of-art-launch-collaborative-masters-degree-program,NYSID and Sotheby's Institute of Art launch collaborative master's degree program — New York School of Interior Design,Other Content,Press Releases,9.0,8.0,3.7,,0,STALE CONTENT,Content from 2011 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/press-releases-and-in-the-news/2009/7/15/nysid-announces-a-new-first-professional-mfa-in-interior-design,https://www.nysid.edu/press-releases-and-in-the-news/2009/7/15/nysid-announces-a-new-first-professional-mfa-in-interior-design,"NYSID announces a new, first professional MFA in Interior Design — New York School of Interior Design",Other Content,Press Releases,9.0,9.0,0.1111111111,,0,STALE CONTENT,Content from 2009 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/exhibitions/2024-exhibition-openings-bfa/mfa-thesis-projects-mps-studio-projects,https://www.nysid.edu/exhibitions/2024-exhibition-openings-bfa/mfa-thesis-projects-mps-studio-projects,"2024 Exhibition Openings: BFA/MFA Thesis Projects, MPS Studio Projects — New York School of Interior Design",Other Content,Exhibitions,8.0,7.0,0.5714285714,Portfolio Development,6,STALE CONTENT,Content from 2024 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/holly-hayden,https://www.nysid.edu/faculty-directory/2017/10/18/holly-hayden,Holly Hayden Taylor — New York School of Interior Design,Other Content,Faculty Directory,8.0,8.0,3.5,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/ruth-virginia-burt,https://www.nysid.edu/faculty-directory/2017/10/18/ruth-virginia-burt,Ruth Virginia Burt — New York School of Interior Design,Other Content,Faculty Directory,8.0,7.0,5.0,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/11/jason-livingston,https://www.nysid.edu/faculty-directory/2017/10/11/jason-livingston,Jason Livingston — New York School of Interior Design,Other Content,Faculty Directory,8.0,8.0,7.25,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/10/marty-salzberg,https://www.nysid.edu/faculty-directory/2017/10/10/marty-salzberg,Marty Salzberg — New York School of Interior Design,Other Content,Faculty Directory,8.0,8.0,3.75,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak meta description,200,Indexable
https://www.nysid.edu/faculty-directory/2018/2/20/david-j-wilburn-lc-mies,https://www.nysid.edu/faculty-directory/2018/2/20/david-j-wilburn-lc-mies,,Other Content,Faculty Directory,8.0,8.0,1.0,,0,STALE CONTENT,Content from 2018 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/asli-c-daglioglu,https://www.nysid.edu/faculty-directory/2017/10/18/asli-c-daglioglu,Asli C. Daglioglu — New York School of Interior Design,Other Content,Faculty Directory,8.0,5.0,8.8,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,None detected,200,Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/pamela-j-durante,https://www.nysid.edu/faculty-directory/2017/10/18/pamela-j-durante,,Other Content,Faculty Directory,8.0,8.0,15.75,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/donna-j-goodman-ra-aia,https://www.nysid.edu/faculty-directory/2017/10/18/donna-j-goodman-ra-aia,,Other Content,Faculty Directory,8.0,8.0,6.625,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/luca-baraldo,https://www.nysid.edu/faculty-directory/2017/10/18/luca-baraldo,,Other Content,Faculty Directory,8.0,7.0,7.714285714,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/10/cesar-salazar,https://www.nysid.edu/faculty-directory/2017/10/10/cesar-salazar,,Other Content,Faculty Directory,8.0,7.0,2.142857143,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/adrienne-concra,https://www.nysid.edu/faculty-directory/2017/10/18/adrienne-concra,,Other Content,Faculty Directory,8.0,8.0,7.375,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/maryann-sorensen-allacci,https://www.nysid.edu/faculty-directory/2017/10/18/maryann-sorensen-allacci,,Other Content,Faculty Directory,8.0,8.0,3.125,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
https://www.nysid.edu/faculty-directory/2017/10/18/joseph-gentile,https://www.nysid.edu/faculty-directory/2017/10/18/joseph-gentile,,Other Content,Faculty Directory,8.0,9.0,6.333333333,,0,STALE CONTENT,Content from 2017 - older than 2025,False,True,Missing/weak title; Missing/weak meta description; Missing H1; Potentially thin content,429,Non-Indexable
